selected_features,accuracy_contribution,accuracy_contribution_std,run
lsme_2,0.5790754257907543,0.010905262815228947,46
self_walk_1,0.5922681805893485,0.015188773055327903,46
degree_centrality_2,0.6094079480940795,0.015287575030822953,46
self_walk_3,0.6207894025412274,0.015041904188844607,46
closeness_centrality_1,0.6359015950256826,0.01168546365845728,46
load_centrality_2,0.6686401730197349,0.014692383087038857,46
eigenvector_centrality_0,0.6786158421194916,0.014111197063736161,46
lsme_0,0.683103541497702,0.014948690929698345,46
page_rank_0,0.6802919708029197,0.013870589191885187,46
page_rank_3,0.6872127602054612,0.010519100545198013,46
basic_expansion_3,0.7036496350364965,0.01236317644158782,46
eigenvector_centrality_3,0.70786699107867,0.013103260107816657,46
degree_centrality_1,0.7117329007839956,0.013038314647179017,46
load_centrality_0,0.7076777507434442,0.01152439745057898,46
lsme_3,0.7149770208164367,0.008569542618337991,46
eigenvector_centrality_1,0.714625574479589,0.010850303128153674,46
load_centrality_3,0.7200865098675316,0.013340943749086684,46
closeness_centrality_2,0.7168423898350905,0.00945985376737098,46
closeness_centrality_0,0.7129224114625576,0.01439509090377888,46
basic_expansion_1,0.7200324412003244,0.010950206685224615,46
lsme_1,0.7219518788861853,0.010712727791875938,46
degree_centrality_0,0.7193295485266288,0.010356514122129097,46
degree_centrality_3,0.7163828061638281,0.01001471553936437,46
self_walk_0,0.7219248445525818,0.013861628827965634,46
load_centrality_1,0.7218707758853746,0.010140434028673838,46
basic_expansion_2,0.7307380373073805,0.01112225471898651,46
eigenvector_centrality_2,0.7317112733171125,0.0126676552559088,46
basic_expansion_0,0.7270613679372803,0.012139710236118392,46
self_walk_2,0.7326304406596378,0.010285133965679545,46
page_rank_1,0.7312516896458501,0.012844836669016122,46
closeness_centrality_3,0.7314949986482833,0.011371657508847022,46
load_centrality_3,0.5317923763179238,0.012162115430137826,47
eigenvector_centrality_0,0.6085698837523653,0.010768661136871766,47
degree_centrality_1,0.644390375777237,0.014744595933697716,47
basic_expansion_1,0.6732089753987563,0.014268802204641167,47
basic_expansion_3,0.6906461205731278,0.013357286426020519,47
lsme_3,0.6944579616112462,0.011677955971261035,47
load_centrality_0,0.7018113003514463,0.012468661385207283,47
lsme_1,0.6971073263044067,0.014531903626169924,47
degree_centrality_0,0.7048391457150581,0.012087582340680508,47
lsme_2,0.6982968369829682,0.01419804491619097,47
self_walk_2,0.7045688023790215,0.011149688111139951,47
page_rank_1,0.7078129224114627,0.009621184717830855,47
eigenvector_centrality_2,0.7072452014057854,0.012472441503527165,47
load_centrality_1,0.7175993511759935,0.012004705346420471,47
closeness_centrality_3,0.7203568532035685,0.011191822303127773,47
load_centrality_2,0.7253041362530416,0.009768676048798844,47
basic_expansion_2,0.734279535009462,0.00857414678253165,47
self_walk_0,0.7297107326304406,0.01047230666568079,47
lsme_0,0.7255744795890781,0.010956378720175566,47
closeness_centrality_2,0.731522032981887,0.013268020183050356,47
closeness_centrality_0,0.733522573668559,0.011326740550737931,47
page_rank_2,0.7278723979453906,0.012768221601281661,47
page_rank_0,0.7315490673154906,0.01074117315889265,47
page_rank_3,0.727331711273317,0.011569431426786365,47
self_walk_1,0.7267910246012435,0.010427826192167956,47
eigenvector_centrality_3,0.7297107326304406,0.012869478641591298,47
self_walk_3,0.7300892133008919,0.01058779925119854,47
degree_centrality_2,0.7298188699648553,0.01094887173371769,47
eigenvector_centrality_1,0.7289537712895379,0.011542869018431268,47
basic_expansion_0,0.7319545823195458,0.010654580372499892,47
closeness_centrality_1,0.7296566639632333,0.009986616027997946,47
degree_centrality_3,0.7339010543390105,0.016269660869205345,47
self_walk_1,0.5686942416869424,0.02876615703367981,48
basic_expansion_2,0.581941065152744,0.02165387681906392,48
closeness_centrality_2,0.6094349824276831,0.01943166894455349,48
load_centrality_2,0.6620708299540415,0.019149393847690006,48
page_rank_3,0.6690997566909974,0.015952089557052705,48
lsme_2,0.6690456880237902,0.01872517460966264,48
basic_expansion_1,0.6825358204920248,0.011577546083856237,48
degree_centrality_0,0.6937280346039469,0.009305035405966932,48
self_walk_3,0.7021897810218979,0.010206096490990668,48
eigenvector_centrality_0,0.7082184374155178,0.013974972473467474,48
eigenvector_centrality_2,0.7184103811841038,0.010147926890262478,48
lsme_1,0.707434441741011,0.014485358214517755,48
eigenvector_centrality_1,0.7085969180859693,0.013069331903089933,48
load_centrality_0,0.7143552311435523,0.011277692324910753,48
load_centrality_3,0.7262233035955663,0.012384587265671924,48
basic_expansion_3,0.7243309002433089,0.015591124660470497,48
degree_centrality_3,0.7251419302514195,0.011601509525522729,48
load_centrality_1,0.7307110029737766,0.011430409094516683,48
page_rank_0,0.7298459042984591,0.011358957113094743,48
self_walk_0,0.7338740200054067,0.010309407628193639,48
self_walk_2,0.7325493376588267,0.012869052710999104,48
basic_expansion_0,0.736523384698567,0.011798992357766434,48
page_rank_1,0.738361719383617,0.008437830853943196,48
eigenvector_centrality_3,0.7379021357123547,0.01114604952659143,48
degree_centrality_1,0.7376588267099216,0.007047825364173677,48
closeness_centrality_3,0.73360367666937,0.0079759989627547,48
degree_centrality_2,0.7354420113544202,0.010567070543326739,48
page_rank_2,0.7337658826709923,0.012036686010602253,48
closeness_centrality_1,0.7361449040281157,0.010883795741626293,48
closeness_centrality_0,0.7350635306839686,0.010670174414087828,48
lsme_0,0.7286563936198972,0.011243195502381531,48
lsme_3,0.7298729386320626,0.012741060871689499,48
basic_expansion_1,0.501243579345769,0.01352659849375353,49
eigenvector_centrality_0,0.5919437685861043,0.013055204116384401,49
basic_expansion_0,0.6111922141119221,0.014314315862080719,49
lsme_3,0.6307110029737767,0.011414765169658085,49
lsme_1,0.6217085698837524,0.013775869859000122,49
closeness_centrality_0,0.6476344958096784,0.013148917368751966,49
basic_expansion_2,0.6828061638280617,0.013119898856452972,49
lsme_2,0.6779129494457962,0.016827955213083803,49
page_rank_2,0.6861043525277103,0.013379919609881177,49
eigenvector_centrality_2,0.6979724249797243,0.010477888324037702,49
degree_centrality_2,0.7001351716680184,0.010961280507921733,49
closeness_centrality_3,0.6925655582589891,0.01161394468181184,49
load_centrality_0,0.7011624763449581,0.010815895971927536,49
load_centrality_2,0.705271695052717,0.013031446171337276,49
eigenvector_centrality_1,0.710300081103001,0.013104933298750628,49
degree_centrality_0,0.7100567721005677,0.012136127588687571,49
page_rank_1,0.7071640984049743,0.012651259381291075,49
self_walk_0,0.711868072452014,0.012744502138542141,49
load_centrality_3,0.7210867802108678,0.01274005699376297,49
self_walk_1,0.7199243038659098,0.010336170091985897,49
basic_expansion_3,0.7182752095160855,0.010886112196454089,49
self_walk_3,0.7250067585834008,0.010022995134354139,49
degree_centrality_1,0.7202487158691538,0.011222212059350527,49
page_rank_0,0.7249797242497972,0.011716226068091218,49
page_rank_3,0.7262233035955664,0.01153770756173588,49
degree_centrality_3,0.7238713165720464,0.011867548996653324,49
load_centrality_1,0.730927277642606,0.00989253462216676,49
lsme_0,0.7318464449851312,0.008479003155976592,49
eigenvector_centrality_3,0.730765071640984,0.011522114173405271,49
closeness_centrality_2,0.7286834279535007,0.009914784260506395,49
closeness_centrality_1,0.7326304406596378,0.009610696090359172,49
self_walk_2,0.730170316301703,0.009185668251262153,49
